Date,Region,Product,Salesperson,Units_Sold,Unit_Price,Category,Revenue,Cost,Profit,Month,Year,Month_Name
2024-03-23,WEST,Laptop,Alice,11.0,193.0,Electronics,2123.0,1491.63179,631.3682104,3,2024,March
2024-05-24,WEST,Laptop,David,12.0,426.0,Electronics,5112.0,3319.322341,1792.677659,5,2024,May
2024-03-25,NORTH,Monitor,Alice,9.0,324.0,Office,2916.0,1998.185622,917.8143776,3,2024,March
2024-03-18,WEST,Tablet,Hannah,2.0,1066.0,Electronics,2132.0,1754.413413,377.5865872,3,2024,March
2024-12-31,EAST,Smartwatch,Grace,8.0,989.0,Accessories,7912.0,5880.651052,2031.348948,12,2024,December
2024-01-01,EAST,Mobile,Charlie,11.0,1915.0,Electronics,21065.0,15009.07346,6055.926539,1,2024,January
2024-02-20,SOUTH,Tablet,Eva,4.0,110.0,Electronics,440.0,312.6715687,127.3284313,2,2024,February
2024-06-21,WEST,Printer,Hannah,10.0,1452.0,Office,14520.0,9559.372571,4960.627429,6,2024,June
2024-07-23,EAST,Headphones,Eva,16.0,1135.0,Accessories,18160.0,13333.4976,4826.502397,7,2024,July
2024-09-16,SOUTH,Headphones,Bob,8.0,134.0,Accessories,1072.0,844.0827957,227.9172043,9,2024,September
2024-10-14,WEST,Camera,Eva,4.0,546.0,Electronics,2184.0,1401.574248,782.4257524,10,2024,October
2024-02-03,NORTH,Laptop,Eva,10.0,1575.0,Electronics,15750.0,14046.54077,1703.45923,2,2024,February
2024-12-13,EAST,Monitor,Grace,12.0,1863.0,Office,22356.0,16386.59819,5969.401806,12,2024,December
2024-04-04,NORTH,Headphones,Eva,14.0,1073.5,Accessories,8268.0,6014.593046,1928.596208,4,2024,April
2024-03-12,WEST,Tablet,Hannah,16.0,540.0,Electronics,8640.0,5533.035938,3106.964062,3,2024,March
2024-02-08,EAST,Headphones,Charlie,18.0,752.0,Accessories,13536.0,11237.11054,2298.889457,2,2024,February
2024-06-02,WEST,Monitor,Eva,12.0,1658.0,Office,19896.0,15624.158,4271.842004,6,2024,June
2024-09-06,NORTH,Monitor,Frank,18.0,694.0,Office,12492.0,10568.47229,1923.527706,9,2024,September
2024-06-10,EAST,Monitor,Eva,7.0,328.0,Office,2296.0,1791.346953,504.6530467,6,2024,June
2024-04-27,NORTH,Tablet,Eva,7.0,443.0,Electronics,3101.0,2756.32692,344.6730801,4,2024,April
2024-09-15,WEST,Mobile,Alice,9.0,1203.0,Electronics,10827.0,8532.53728,2294.46272,9,2024,September
2024-11-01,WEST,Camera,Charlie,1.0,1476.0,Electronics,1476.0,1233.022707,242.9772933,11,2024,November
2024-09-24,NORTH,Laptop,Hannah,6.0,1519.0,Electronics,9114.0,7867.884082,1246.115918,9,2024,September
2024-02-23,EAST,Headphones,Bob,6.0,1413.0,Accessories,8478.0,6904.271601,1573.728399,2,2024,February
2024-08-23,NORTH,Tablet,Alice,12.0,1578.0,Electronics,18936.0,14339.6836,4596.316401,8,2024,August
2024-08-09,WEST,Smartwatch,Hannah,12.0,1966.0,Accessories,23592.0,16086.09016,7505.909843,8,2024,August
2024-09-07,SOUTH,Laptop,David,10.0,1794.0,Electronics,17940.0,15362.87925,2577.120755,9,2024,September
2024-11-08,WEST,Mobile,Charlie,6.0,1088.0,Electronics,6528.0,4857.96445,1670.03555,11,2024,November
2024-04-21,NORTH,Tablet,Frank,17.0,1251.0,Electronics,21267.0,16720.38055,4546.619445,4,2024,April
2024-09-11,EAST,Printer,Charlie,19.0,1825.0,Office,34675.0,21629.15406,13045.84594,9,2024,September
2024-10-29,EAST,Printer,David,18.0,1008.0,Office,18144.0,13593.58272,4550.417278,10,2024,October
2024-07-25,NORTH,Camera,David,6.0,1666.0,Electronics,9996.0,8091.235143,1904.764857,7,2024,July
2024-08-16,NORTH,Camera,David,19.0,1482.0,Electronics,28158.0,21828.68905,6329.310948,8,2024,August
2024-12-06,EAST,Mobile,Grace,10.0,626.0,Electronics,6260.0,4598.38602,1661.61398,12,2024,December
2024-03-06,WEST,Mobile,Bob,8.0,1436.0,Electronics,11488.0,7662.819904,3825.180096,3,2024,March
2024-03-15,EAST,Camera,Eva,10.0,174.0,Electronics,8268.0,6014.593046,1928.596208,3,2024,March
2024-04-12,WEST,Headphones,Charlie,7.0,1669.0,Accessories,11683.0,9465.418313,2217.581687,4,2024,April
2024-07-10,NORTH,Headphones,Hannah,1.0,1994.0,Accessories,1994.0,1330.510876,663.489124,7,2024,July
2024-09-08,NORTH,Tablet,Grace,18.0,295.0,Electronics,5310.0,4176.410498,1133.589502,9,2024,September
2024-10-20,NORTH,Tablet,Eva,16.0,128.0,Electronics,2048.0,1825.024499,222.9755007,10,2024,October
2024-11-01,WEST,Smartwatch,Eva,10.0,805.0,Accessories,8050.0,4976.78815,3073.21185,11,2024,November
2024-04-07,SOUTH,Mobile,Frank,10.0,1120.0,Electronics,11200.0,7083.291961,4116.708039,4,2024,April
2024-12-03,EAST,Laptop,David,14.0,115.0,Electronics,1610.0,1210.438314,399.5616861,12,2024,December
2024-10-12,SOUTH,Tablet,Bob,10.0,1546.0,Electronics,15460.0,11720.73537,3739.26463,10,2024,October
2024-11-30,WEST,Tablet,Frank,10.0,1712.0,Electronics,17120.0,10477.06846,6642.931544,11,2024,November
2024-12-12,EAST,Smartwatch,Alice,11.0,904.0,Accessories,9944.0,8430.091892,1513.908108,12,2024,December
2024-11-03,WEST,Monitor,Grace,2.0,1716.0,Office,3432.0,2568.567314,863.4326864,11,2024,November
2024-09-05,EAST,Mobile,Grace,8.0,1528.0,Electronics,12224.0,8605.611948,3618.388052,9,2024,September
2024-06-14,EAST,Mobile,Bob,7.0,1039.0,Electronics,7273.0,5059.507042,2213.492958,6,2024,June
2024-11-30,EAST,Printer,Eva,8.0,1759.0,Office,14072.0,12079.71656,1992.283442,11,2024,November
2024-01-30,EAST,Monitor,Hannah,1.0,1654.0,Office,1654.0,1090.018848,563.9811517,1,2024,January
2024-09-03,WEST,Smartwatch,Grace,2.0,1066.0,Accessories,2132.0,1381.803164,750.1968356,9,2024,September
2024-04-15,EAST,Mobile,Bob,18.0,1737.0,Electronics,31266.0,20759.17197,10506.82803,4,2024,April
2024-02-20,EAST,Monitor,Grace,15.0,1200.0,Office,18000.0,14175.12176,3824.878243,2,2024,February
2024-03-21,SOUTH,Camera,Grace,1.0,328.0,Electronics,328.0,276.5955962,51.40440381,3,2024,March
2024-05-12,NORTH,Monitor,David,5.0,1061.0,Office,5305.0,3709.752591,1595.247409,5,2024,May
2024-10-11,NORTH,Headphones,Alice,2.0,1420.0,Accessories,2840.0,1851.789622,988.2103776,10,2024,October
2024-07-02,SOUTH,Camera,Alice,19.0,814.0,Electronics,15466.0,12152.4889,3313.511104,7,2024,July
2024-11-25,WEST,Laptop,Grace,18.0,1083.0,Electronics,19494.0,13135.26321,6358.73679,11,2024,November
2024-09-29,WEST,Tablet,Frank,18.0,672.0,Electronics,12096.0,10441.0745,1654.925496,9,2024,September
2024-12-05,WEST,Printer,Hannah,14.0,1661.0,Office,23254.0,14677.16687,8576.833133,12,2024,December
2024-03-09,SOUTH,Laptop,Eva,8.0,1706.0,Electronics,13648.0,8321.329726,5326.670274,3,2024,March
2024-02-03,SOUTH,Tablet,Grace,12.0,714.0,Electronics,8568.0,5367.967443,3200.032557,2,2024,February
2024-09-18,EAST,Headphones,Alice,10.0,425.0,Accessories,4250.0,3628.194978,621.8050215,9,2024,September
2024-02-22,WEST,Monitor,Alice,17.0,1486.0,Office,25262.0,20092.60804,5169.391962,2,2024,February
2024-07-23,WEST,Mobile,Alice,11.0,1792.0,Electronics,19712.0,17490.91866,2221.081338,7,2024,July
2024-05-05,WEST,Camera,Grace,10.0,974.0,Electronics,8268.0,6014.593046,1928.596208,5,2024,May
2024-08-22,NORTH,Smartwatch,Bob,4.0,458.0,Accessories,1832.0,1216.087899,615.9121008,8,2024,August
2024-02-12,EAST,Camera,Frank,1.0,1829.0,Electronics,1829.0,1405.755814,423.2441862,2,2024,February
2024-08-27,WEST,Headphones,Bob,15.0,1910.0,Accessories,28650.0,21812.63406,6837.365941,8,2024,August
2024-04-20,WEST,Laptop,Eva,13.0,423.0,Electronics,5499.0,4274.412273,1224.587727,4,2024,April
2024-09-05,WEST,Smartwatch,Grace,8.0,1821.0,Accessories,14568.0,10259.66199,4308.338007,9,2024,September
2024-05-30,NORTH,Mobile,Alice,4.0,1449.0,Electronics,5796.0,3487.853599,2308.146401,5,2024,May
2024-07-01,NORTH,Headphones,Frank,10.0,1748.0,Accessories,17480.0,10671.70599,6808.294012,7,2024,July
2024-12-01,SOUTH,Smartwatch,Frank,19.0,1948.0,Accessories,37012.0,29578.0635,7433.936503,12,2024,December
2024-04-04,EAST,Headphones,Charlie,18.0,264.0,Accessories,4752.0,3597.156673,1154.843327,4,2024,April
2024-01-08,SOUTH,Monitor,Eva,5.0,1696.0,Office,8480.0,7176.652645,1303.347355,1,2024,January
2024-12-25,EAST,Headphones,Hannah,19.0,1727.0,Accessories,32813.0,22645.00461,10167.99539,12,2024,December
2024-07-02,NORTH,Mobile,Hannah,16.0,897.0,Electronics,14352.0,12122.29726,2229.702735,7,2024,July
2024-07-13,SOUTH,Tablet,Grace,12.0,1276.0,Electronics,15312.0,9631.393704,5680.606296,7,2024,July
2024-12-17,WEST,Smartwatch,Alice,2.0,1860.0,Accessories,3720.0,3323.349304,396.6506961,12,2024,December
2024-07-13,SOUTH,Monitor,Alice,8.0,1250.0,Office,10000.0,7535.807787,2464.192213,7,2024,July
2024-06-03,NORTH,Mobile,Frank,18.0,292.0,Electronics,5256.0,4146.161721,1109.838279,6,2024,June
2024-04-02,NORTH,Headphones,Bob,16.0,726.0,Accessories,11616.0,9307.194035,2308.805965,4,2024,April
2024-03-01,SOUTH,Mobile,Alice,13.0,629.0,Electronics,8177.0,6739.961721,1437.038279,3,2024,March
2024-05-01,EAST,Printer,Frank,19.0,1133.0,Office,21527.0,18536.46786,2990.53214,5,2024,May
2024-02-20,SOUTH,Monitor,Alice,3.0,191.0,Office,573.0,410.3574412,162.6425588,2,2024,February
2024-10-03,EAST,Monitor,Hannah,8.0,238.0,Office,1904.0,1517.678906,386.3210936,10,2024,October
2024-01-05,SOUTH,Tablet,Frank,12.0,580.0,Electronics,6960.0,5756.874544,1203.125456,1,2024,January
2024-04-01,SOUTH,Camera,Eva,2.0,548.0,Electronics,1096.0,720.1133952,375.8866048,4,2024,April
2024-06-18,NORTH,Smartwatch,Frank,11.0,1456.0,Accessories,16016.0,11207.65767,4808.342334,6,2024,June
2024-11-12,WEST,Tablet,Charlie,10.0,968.0,Electronics,8268.0,6014.593046,1928.596208,11,2024,November
2024-01-22,WEST,Laptop,Frank,18.0,439.0,Electronics,7902.0,6168.795385,1733.204615,1,2024,January
2024-11-21,EAST,Smartwatch,Frank,13.0,1175.0,Accessories,15275.0,12835.29699,2439.703009,11,2024,November
2024-01-01,WEST,Tablet,Grace,5.0,1830.0,Electronics,9150.0,7166.752112,1983.247888,1,2024,January
2024-05-12,SOUTH,Headphones,Hannah,12.0,565.0,Accessories,6780.0,4433.680312,2346.319688,5,2024,May
2024-08-20,SOUTH,Smartwatch,Eva,2.0,817.0,Accessories,1634.0,1248.229834,385.7701657,8,2024,August
2024-01-12,NORTH,Smartwatch,Grace,5.0,898.0,Accessories,4490.0,3818.656298,671.3437019,1,2024,January
2024-12-11,NORTH,Mobile,Frank,7.0,574.0,Electronics,4018.0,2775.704469,1242.295531,12,2024,December
2024-02-15,WEST,Headphones,Eva,12.0,500.0,Accessories,6000.0,5098.772704,901.2272959,2,2024,February
2024-02-03,EAST,Laptop,Charlie,16.0,1562.0,Electronics,24992.0,20877.99153,4114.008468,2,2024,February
2024-03-18,WEST,Camera,Eva,8.0,704.0,Electronics,5632.0,3415.933269,2216.066731,3,2024,March
2024-08-05,WEST,Monitor,Alice,9.0,1031.0,Office,9279.0,6233.970366,3045.029634,8,2024,August
2024-10-27,WEST,Printer,Grace,15.0,1096.0,Office,16440.0,12541.79195,3898.208055,10,2024,October
2024-03-13,WEST,Tablet,Eva,5.0,1021.0,Electronics,5105.0,4162.031002,942.9689978,3,2024,March
2024-10-08,SOUTH,Mobile,Hannah,13.0,920.0,Electronics,11960.0,10335.34353,1624.656474,10,2024,October
2024-09-05,EAST,Tablet,Charlie,5.0,756.0,Electronics,3780.0,2994.941989,785.0580111,9,2024,September
2024-02-16,SOUTH,Laptop,David,11.0,697.0,Electronics,7667.0,5475.029628,2191.970372,2,2024,February
2024-04-30,EAST,Monitor,Frank,10.0,1632.0,Office,16320.0,10695.9348,5624.065196,4,2024,April
2024-08-01,NORTH,Laptop,Eva,13.0,1276.0,Electronics,16588.0,13735.04243,2852.957569,8,2024,August
2024-08-26,WEST,Smartwatch,Frank,9.0,613.0,Accessories,5517.0,3652.444159,1864.555841,8,2024,August
2024-02-25,SOUTH,Printer,Bob,14.0,1626.0,Office,22764.0,18407.63412,4356.365883,2,2024,February
2024-12-15,EAST,Laptop,Alice,18.0,1977.0,Electronics,35586.0,23286.17898,12299.82102,12,2024,December
2024-04-16,NORTH,Tablet,Grace,15.0,1895.0,Electronics,28425.0,17831.46171,10593.53829,4,2024,April
2024-11-14,NORTH,Headphones,Alice,10.0,1799.0,Accessories,17990.0,12149.18791,5840.812093,11,2024,November
2024-02-17,WEST,Headphones,Bob,7.0,1129.0,Accessories,7903.0,5417.340076,2485.659924,2,2024,February
2024-03-01,EAST,Smartwatch,Bob,8.0,599.0,Accessories,4792.0,3805.627852,986.3721483,3,2024,March
2024-01-26,WEST,Tablet,Eva,15.0,816.0,Electronics,12240.0,10760.08698,1479.913016,1,2024,January
2024-10-18,SOUTH,Tablet,Bob,16.0,1241.0,Electronics,19856.0,15215.82169,4640.178307,10,2024,October
2024-09-13,NORTH,Laptop,David,4.0,1608.0,Electronics,6432.0,4806.501868,1625.498132,9,2024,September
2024-01-08,SOUTH,Printer,Frank,6.0,700.0,Office,4200.0,3067.715088,1132.284912,1,2024,January
2024-04-22,SOUTH,Tablet,Frank,1.0,765.0,Electronics,765.0,589.0350091,175.9649909,4,2024,April
2024-12-20,WEST,Mobile,Charlie,4.0,1802.0,Electronics,7208.0,4373.339322,2834.660678,12,2024,December
2024-09-09,SOUTH,Camera,Hannah,11.0,567.0,Electronics,6237.0,5594.750615,642.2493845,9,2024,September
2024-06-28,WEST,Laptop,Bob,12.0,260.0,Electronics,3120.0,2393.842816,726.1571839,6,2024,June
2024-07-25,NORTH,Mobile,Bob,5.0,369.0,Electronics,1845.0,1126.480434,718.5195663,7,2024,July
2024-10-29,WEST,Smartwatch,David,16.0,1179.0,Accessories,18864.0,14657.20126,4206.798739,10,2024,October
2024-05-06,WEST,Headphones,Alice,13.0,327.0,Accessories,4251.0,3108.00654,1142.99346,5,2024,May
2024-02-25,EAST,Smartwatch,Alice,13.0,948.0,Accessories,12324.0,7483.272172,4840.727828,2,2024,February
2024-08-01,SOUTH,Headphones,Frank,17.0,248.0,Accessories,4216.0,3698.817486,517.1825143,8,2024,August
2024-01-14,NORTH,Smartwatch,Frank,7.0,1169.0,Accessories,8183.0,4935.740614,3247.259386,1,2024,January
2024-01-28,WEST,Tablet,Eva,8.0,1267.0,Electronics,10136.0,7838.792195,2297.207805,1,2024,January
2024-03-18,NORTH,Mobile,Grace,13.0,1873.0,Electronics,24349.0,21634.99287,2714.007126,3,2024,March
2024-08-03,EAST,Headphones,Hannah,16.0,1907.0,Accessories,30512.0,20482.13652,10029.86348,8,2024,August
2024-12-30,SOUTH,Laptop,David,4.0,731.0,Electronics,2924.0,1977.365884,946.6341161,12,2024,December
2024-06-02,WEST,Mobile,Grace,8.0,1463.0,Electronics,11704.0,7023.885689,4680.114311,6,2024,June
2024-01-14,SOUTH,Laptop,Grace,16.0,512.0,Electronics,8192.0,5078.26464,3113.73536,1,2024,January
2024-07-05,EAST,Mobile,Charlie,10.0,1855.0,Electronics,18550.0,11379.80401,7170.19599,7,2024,July
2024-11-07,EAST,Mobile,Grace,12.0,619.0,Electronics,7428.0,6290.007263,1137.992737,11,2024,November
2024-01-07,NORTH,Smartwatch,Charlie,12.0,1467.0,Accessories,17604.0,14981.37845,2622.621546,1,2024,January
2024-01-03,WEST,Headphones,Grace,5.0,486.0,Accessories,2430.0,1987.764361,442.2356386,1,2024,January
2024-04-20,NORTH,Headphones,David,16.0,1596.0,Accessories,25536.0,18023.90899,7512.091008,4,2024,April
2024-08-25,EAST,Printer,Charlie,1.0,374.0,Office,374.0,316.5447493,57.45525072,8,2024,August
2024-12-28,SOUTH,Mobile,Alice,9.0,452.0,Electronics,4068.0,3099.540825,968.4591755,12,2024,December
2024-08-26,NORTH,Tablet,Charlie,12.0,1189.0,Electronics,14268.0,9863.369707,4404.630293,8,2024,August
2024-09-30,NORTH,Tablet,Charlie,10.0,1202.0,Electronics,8268.0,6014.593046,1928.596208,9,2024,September
2024-10-20,SOUTH,Laptop,David,3.0,697.0,Electronics,2091.0,1295.856122,795.143878,10,2024,October
2024-08-14,NORTH,Laptop,David,5.0,1759.0,Electronics,8795.0,7770.14157,1024.85843,8,2024,August
2024-01-15,SOUTH,Smartwatch,Charlie,2.0,1325.0,Accessories,2650.0,2082.197552,567.8024482,1,2024,January
2024-07-10,WEST,Mobile,Hannah,14.0,1785.0,Electronics,24990.0,20476.06238,4513.937615,7,2024,July
2024-04-28,SOUTH,Laptop,Bob,2.0,657.0,Electronics,1314.0,1055.109165,258.8908354,4,2024,April
2024-01-28,WEST,Laptop,Hannah,13.0,212.0,Electronics,2756.0,2205.695687,550.3043128,1,2024,January
2024-07-20,SOUTH,Camera,David,7.0,1214.0,Electronics,8498.0,5142.805156,3355.194844,7,2024,July
2024-02-08,EAST,Mobile,Hannah,10.0,240.0,Electronics,2400.0,1818.267321,581.7326786,2,2024,February
2024-09-29,EAST,Monitor,Hannah,13.0,1412.0,Office,18356.0,15538.59389,2817.406113,9,2024,September
2024-08-18,WEST,Smartwatch,Eva,16.0,829.0,Accessories,13264.0,8135.549414,5128.450586,8,2024,August
2024-03-26,WEST,Laptop,Eva,14.0,688.0,Electronics,9632.0,8542.13636,1089.86364,3,2024,March
2024-05-05,EAST,Smartwatch,Alice,11.0,510.0,Accessories,5610.0,4079.860746,1530.139254,5,2024,May
2024-10-26,WEST,Headphones,Grace,10.0,476.0,Accessories,4760.0,3269.970763,1490.029237,10,2024,October
2024-01-25,SOUTH,Smartwatch,Charlie,6.0,1507.0,Accessories,9042.0,6867.818626,2174.181374,1,2024,January
2024-01-13,EAST,Tablet,Alice,1.0,1275.0,Electronics,1275.0,946.5938111,328.4061889,1,2024,January
2024-07-30,NORTH,Monitor,Charlie,7.0,1958.0,Office,13706.0,10876.14552,2829.854479,7,2024,July
2024-01-25,SOUTH,Tablet,Hannah,9.0,850.0,Electronics,7650.0,5737.30352,1912.69648,1,2024,January
2024-03-08,WEST,Smartwatch,David,8.0,726.0,Accessories,5808.0,4584.72878,1223.27122,3,2024,March
2024-03-07,NORTH,Tablet,Eva,5.0,1442.0,Electronics,7210.0,4624.56087,2585.43913,3,2024,March
2024-08-20,NORTH,Headphones,Frank,19.0,1492.0,Accessories,28348.0,17337.6089,11010.3911,8,2024,August
2024-04-18,SOUTH,Mobile,Bob,10.0,1729.0,Electronics,17290.0,11084.10759,6205.892409,4,2024,April
2024-05-25,SOUTH,Tablet,Hannah,11.0,1094.0,Electronics,12034.0,8252.33287,3781.66713,5,2024,May
2024-04-20,NORTH,Tablet,Frank,15.0,1683.0,Electronics,25245.0,17065.79214,8179.207861,4,2024,April
2024-08-15,NORTH,Smartwatch,Eva,6.0,802.0,Accessories,4812.0,3775.267135,1036.732865,8,2024,August
2024-04-20,EAST,Headphones,Hannah,15.0,561.0,Accessories,8415.0,6199.892851,2215.107149,4,2024,April
2024-02-03,WEST,Printer,Grace,5.0,111.0,Office,555.0,339.4621948,215.5378052,2,2024,February
2024-04-20,EAST,Printer,Grace,19.0,1279.0,Office,24301.0,14834.78292,9466.217083,4,2024,April
2024-09-20,SOUTH,Printer,Frank,19.0,1807.0,Office,34333.0,21532.84736,12800.15264,9,2024,September
2024-08-23,EAST,Printer,David,10.0,576.0,Office,5760.0,4066.12424,1693.87576,8,2024,August
2024-03-23,EAST,Mobile,Hannah,12.0,1038.0,Electronics,12456.0,7496.704451,4959.295549,3,2024,March
2024-04-10,EAST,Smartwatch,Hannah,18.0,907.0,Accessories,16326.0,11562.08788,4763.912118,4,2024,April
2024-01-06,WEST,Smartwatch,David,16.0,276.0,Accessories,4416.0,3385.448637,1030.551363,1,2024,January
2024-06-28,WEST,Camera,Hannah,8.0,1464.0,Electronics,11712.0,9559.891521,2152.108479,6,2024,June
2024-10-08,NORTH,Headphones,Frank,4.0,156.0,Accessories,624.0,421.3821111,202.6178889,10,2024,October
2024-11-15,SOUTH,Printer,David,12.0,1978.0,Office,23736.0,15360.16124,8375.838762,11,2024,November
2024-08-13,EAST,Mobile,Eva,2.0,1975.0,Electronics,3950.0,2699.493464,1250.506536,8,2024,August
2024-11-10,NORTH,Headphones,Bob,4.0,547.0,Accessories,2188.0,1313.957353,874.0426474,11,2024,November
2024-12-30,NORTH,Printer,David,5.0,302.0,Office,1510.0,960.3658689,549.6341311,12,2024,December
2024-08-16,NORTH,Mobile,Hannah,3.0,1820.0,Electronics,5460.0,4505.860136,954.1398643,8,2024,August
2024-10-15,WEST,Headphones,Eva,9.0,1756.0,Accessories,15804.0,10538.7718,5265.228199,10,2024,October
2024-05-29,EAST,Smartwatch,Bob,18.0,837.0,Accessories,15066.0,13533.63548,1532.364515,5,2024,May
2024-10-03,EAST,Smartwatch,Grace,11.0,301.0,Accessories,3311.0,2153.30705,1157.69295,10,2024,October
2024-07-16,SOUTH,Monitor,Charlie,3.0,1453.0,Office,4359.0,3646.876772,712.1232276,7,2024,July
2024-03-10,EAST,Laptop,Frank,2.0,462.0,Electronics,924.0,749.8383276,174.1616724,3,2024,March
2024-04-21,EAST,Monitor,Hannah,9.0,991.0,Office,8919.0,6213.328975,2705.671025,4,2024,April
2024-01-04,NORTH,Tablet,Hannah,14.0,553.0,Electronics,7742.0,5413.374735,2328.625265,1,2024,January
2024-12-15,SOUTH,Monitor,Grace,4.0,455.0,Office,1820.0,1399.699163,420.3008368,12,2024,December
2024-11-26,EAST,Printer,Charlie,10.0,315.0,Office,8268.0,6014.593046,1928.596208,11,2024,November
2024-11-13,WEST,Camera,Grace,13.0,1071.0,Electronics,13923.0,9966.864247,3956.135753,11,2024,November
2024-12-15,EAST,Headphones,Alice,18.0,654.0,Accessories,11772.0,7279.262867,4492.737133,12,2024,December
2024-04-04,NORTH,Camera,Grace,15.0,986.0,Electronics,14790.0,10535.29789,4254.702112,4,2024,April
2024-05-31,WEST,Laptop,Eva,10.0,122.0,Electronics,1220.0,807.8764384,412.1235616,5,2024,May
2024-05-16,EAST,Headphones,Hannah,12.0,1309.0,Accessories,15708.0,12710.63563,2997.36437,5,2024,May
2024-09-03,WEST,Mobile,Grace,5.0,348.0,Electronics,1740.0,1070.534651,669.4653493,9,2024,September
2024-08-30,SOUTH,Printer,Hannah,2.0,848.0,Office,1696.0,1166.672568,529.3274322,8,2024,August
2024-01-31,SOUTH,Tablet,David,10.0,904.0,Electronics,9040.0,5560.185697,3479.814303,1,2024,January
2024-02-09,WEST,Smartwatch,Charlie,1.0,233.0,Accessories,233.0,197.8181653,35.18183474,2,2024,February
2024-08-16,WEST,Laptop,Grace,7.0,420.0,Electronics,2940.0,2563.353426,376.6465735,8,2024,August
2024-02-05,NORTH,Tablet,Bob,17.0,489.0,Electronics,8313.0,5267.814109,3045.185891,2,2024,February
2024-08-10,WEST,Printer,Eva,16.0,533.0,Office,8528.0,6243.238054,2284.761946,8,2024,August
2024-01-06,NORTH,Monitor,Alice,3.0,1145.0,Office,3435.0,3021.305722,413.6942781,1,2024,January
2024-11-17,EAST,Tablet,Hannah,14.0,972.0,Electronics,13608.0,8757.61219,4850.38781,11,2024,November
2024-08-07,NORTH,Monitor,Charlie,10.0,1723.0,Office,17230.0,11846.84966,5383.15034,8,2024,August
2024-03-15,WEST,Printer,Frank,7.0,1788.0,Office,12516.0,8652.090456,3863.909544,3,2024,March
2024-01-04,WEST,Smartwatch,Bob,17.0,1248.0,Accessories,21216.0,12920.91515,8295.084854,1,2024,January
2024-11-30,EAST,Headphones,Frank,6.0,1202.0,Accessories,7212.0,4405.680771,2806.319229,11,2024,November
2024-05-13,WEST,Mobile,Bob,4.0,957.0,Electronics,3828.0,3390.987283,437.0127174,5,2024,May
